wikidata,department_label,commune_label
Q1000253,Meurthe-et-Moselle,Halloville
Q1000350,Puy-de-Dôme,Espinchal
Q1110616,Hautes-Pyrénées,Aveux
Q1101394,Meurthe-et-Moselle,Jevoncourt
Q1000239,Meurthe-et-Moselle,Giriviller
Q1016266,Creuse,La Celle-Dunoise
Q1078685,Charente-Maritime,Clam
Q1110622,Seine-Maritime,La Bouille
Q1000325,Puy-de-Dôme,Bromont-Lamothe
Q1000330,Puy-de-Dôme,Champagnat-le-Jeune
Q1078749,Dordogne,Rampieux
Q1000340,Puy-de-Dôme,Chambon-sur-Dolore
Q1078756,Dordogne,Grives
Q1110576,Hautes-Pyrénées,Aventignan
Q1016239,Creuse,La Chapelle-Taillefert
Q1110585,Hautes-Pyrénées,Aragnouet
Q1000344,Puy-de-Dôme,Chidrac
Q1078752,Haute-Vienne,Pageas
Q1110530,Lot-et-Garonne,Lannes
Q1016324,Creuse,Savennes
Q1101374,Meurthe-et-Moselle,Flin
Q1078816,Haute-Vienne,Masléon
Q1016339,Creuse,Sainte-Feyre
Q1101444,Nord,Montigny-en-Cambrésis
Q1110603,Hautes-Pyrénées,Averan
Q1000398,Puy-de-Dôme,Bongheat
Q1078703,Charente-Maritime,Chérac
Q1101427,Nord,Sailly-lez-Cambrai
Q1101448,Haute-Marne,Celsoy
Q1016346,Creuse,Saint-Léger-Bridereix
Q1078695,Charente-Maritime,Champdolent
Q1101381,Meurthe-et-Moselle,Lanfroicourt
Q1078760,Haute-Vienne,Ladignac-le-Long
Q1016359,Creuse,Saint-Priest-la-Feuille
Q1101450,Nord,Séranvillers-Forenville
Q1078847,Dordogne,Fleurac
Q1078866,Dordogne,Paussac-et-Saint-Vivien
Q1110624,Hautes-Pyrénées,Ardengost
Q1101433,Landes,Saint-Étienne-d'Orthe
Q1101408,Meurthe-et-Moselle,Laître-sous-Amance
Q1101457,Haute-Marne,Chatenay-Mâcheron
Q1078880,Dordogne,Lamonzie-Saint-Martin
Q1078885,Haute-Vienne,Razès
Q1016335,Creuse,Saint-Yrieix-les-Bois
Q1101461,Haute-Marne,Chamouilley
Q1016429,Hautes-Alpes,Crots
Q1016328,Charente-Maritime,Bourcefranc-le-Chapus
Q1110686,Hautes-Pyrénées,Aubarède
Q1110708,Hautes-Pyrénées,Auriébat
Q1078774,Haute-Vienne,Marval
Q1016364,Creuse,Saint-Agnant-près-Crocq
Q1110636,Hautes-Pyrénées,Astugue
Q1110675,Hautes-Pyrénées,Asté
Q1000677,Puy-de-Dôme,Chadeleuf
Q1000749,Meurthe-et-Moselle,Crion
Q1101456,Nord,Naves
Q1078905,Haute-Vienne,Pensol
Q1110649,Hautes-Pyrénées,Arrens-Marsous
Q1110663,Hautes-Pyrénées,Agos-Vidalos
Q1000873,Manche,Hautteville-Bocage
Q1110721,Hautes-Pyrénées,Aries-Espénan
Q1000375,Puy-de-Dôme,Beurières
Q1000360,Meurthe-et-Moselle,Foug
Q1078896,Haute-Vienne,Mailhac-sur-Benaize
Q1000790,Gers,Pallanne
Q1101535,Nord,Preux-au-Bois
Q1101468,Haute-Marne,Cusey
Q1078854,Dordogne,Gaugeac
Q1110727,Eure-et-Loir,Les Corvées-les-Yys
Q1101484,Nord,Leval
Q1000866,Manche,Cuves
Q1016416,Ariège,Ascou
Q1078810,Haute-Vienne,Panazol
Q1078919,Dordogne,Gardonne
Q1101551,Haute-Marne,Fresnes-sur-Apance
Q1101471,Haute-Marne,Curmont
Q1000368,Puy-de-Dôme,Collanges
Q1000911,Manche,Couville
Q1110773,Hautes-Pyrénées,Arbéost
Q1016406,Ariège,Arnave
Q1110698,Hautes-Pyrénées,Arcizans-Avant
Q1000770,Moselle,Les Baroches
Q1000770,Meurthe-et-Moselle,Les Baroches
Q1110730,Hautes-Pyrénées,Avajan
Q1110821,Eure-et-Loir,La Chaussée-d'Ivry
Q1101598,Haute-Marne,Colmier-le-Haut
Q1000758,Meurthe-et-Moselle,Haussonville
Q1000779,Meurthe-et-Moselle,Azelot
Q1110787,Hautes-Pyrénées,Arcizans-Dessus
Q1101588,Haute-Marne,Frampas
Q1101594,Haute-Marne,Chamarandes-Choignes
Q1101608,Haute-Marne,Germisay
Q1079054,Creuse,Issoudun-Létrieix
Q1016546,Aude,Blomac
Q1079006,Corrèze,Palazinges
Q1079015,Creuse,Vigeville
Q1078961,Haute-Vienne,Eymoutiers
Q1016443,Ariège,Dalou
Q1016498,Côte-d'Or,Saint-Mesmin
Q1110835,Deux-Sèvres,Le Busseau
Q1101491,Nord,Quiévy
Q1016614,Aude,Fonters-du-Razès
Q1101566,Haute-Marne,Daillancourt
Q1110747,Hautes-Pyrénées,Azereix
Q1016526,Corrèze,Estivals
Q1101571,Haute-Marne,Curel
Q1079051,Haute-Vienne,Moissannes
Q1016571,Aude,Bouisse
Q1016624,Aude,Brézilhac
Q1079028,Corrèze,Tudeils
Q1016483,Aude,Rivel
Q1079039,Creuse,Jouillat
Q1000894,Manche,Cavigny
Q1000936,Manche,Beauficel
Q1101609,Nord,Tilloy-lez-Cambrai
Q1000993,Manche,Golleville
Q1000966,Meurthe-et-Moselle,Barisey-au-Plain
Q1000982,Manche,Belval
Q1110762,Hautes-Pyrénées,Artalens-Souin
Q1079069,Creuse,Fleurat
Q1078906,Dordogne,Lamothe-Montravel
Q1016469,Calvados,Équemauville
Q1110812,Deux-Sèvres,Le Chillou
Q1110859,Deux-Sèvres,Les Forges
Q1078943,Dordogne,Granges-d'Ans
Q1110763,Seine-Maritime,Goderville
Q1001269,Manche,Breuville
Q1078976,Dordogne,Lanquais
Q1101644,Haute-Marne,Cohons
Q1101648,Haute-Marne,Donjeux
Q1069923,Indre-et-Loire,Abilly
Q1079170,Corrèze,Saint-Sornin-Lavolps
Q1079078,Charente-Maritime,Saint-Xandre
Q1079098,Creuse,Lavaufranche
Q1001229,Manche,Baubigny
Q1001015,Manche,Dangy
Q1110848,Deux-Sèvres,La Chapelle-Pouilloux
Q1079059,Dordogne,Saint-Avit-Rivière
Q1016397,Ariège,Alzen
Q1001066,Manche,Beslon
Q1110852,Hautes-Pyrénées,Aucun
Q1069929,Indre,Condé
Q1001204,Manche,Clitourps
Q1101658,Mayenne,Saint-Loup-du-Gast
Q1001315,Manche,Barenton
Q1001333,Manche,La Colombe
Q1079104,Loire-Atlantique,Le Landreau
Q1016626,Aude,Barbaira
Q1101575,Haute-Marne,Forcey
Q1101581,Nord,Lez-Fontaine
Q1101681,Mayenne,Montflours
Q1016704,Aisne,Guny
Q1101620,Haute-Marne,Condes
Q1079179,Corrèze,Saint-Bonnet-la-Rivière
Q1079132,Creuse,Malleret-Boussac
Q1079205,Dordogne,Les Farges
Q1016621,Aude,Courtauly
Q1001443,Manche,Carneville
Q1101625,Haute-Marne,Harréville-les-Chanteurs
Q1079143,Corrèze,Lissac-sur-Couze
Q1016716,Alpes-de-Haute-Provence,Saint-Étienne-les-Orgues
Q1069934,Jura,Chaumergy
Q1001248,Manche,Fontenay-sur-Mer
Q1016636,Aude,Belvèze-du-Razès
Q1001298,Manche,Brainville
Q1016740,Alpes-de-Haute-Provence,Sainte-Tulle
Q1101637,Haute-Marne,Chanoy
Q1101744,Mayenne,Saint-Hilaire-du-Maine
Q1101729,Mayenne,Louvigné
Q1069969,Indre,Concremiers
Q1101653,Mayenne,Landivy
Q1016724,Aisne,Éparcy
Q1016733,Alpes-de-Haute-Provence,Saint-Geniez
Q1079244,Dordogne,Grun-Bordas
Q1069961,Indre,Celon
Q1101689,Mayenne,Ruillé-Froid-Fonds
Q1001458,Manche,Auvers
Q1069955,Indre,Giroux
Q1016746,Allier,Saint-Loup
Q1079161,Corrèze,Saint-Cernin-de-Larche
Q1001057,Manche,Carantilly
Q1079265,Dordogne,Grignols
Q1069977,Eure,Le Noyer-en-Ouche
Q1016768,Alpes-de-Haute-Provence,Tartonne
Q1079185,Corrèze,Sioniac
Q1069943,Indre,Champillet
Q1079117,Corrèze,Montgibaud
Q1069978,Indre,Beaulieu
Q1069935,Indre,Diou
Q1016759,Alpes-de-Haute-Provence,Saint-Julien-d'Asse
Q1079263,Charente-Maritime,Saint-Denis-d'Oléron
Q1101664,Mayenne,Izé
Q1069989,Indre,Vicq-Exemplet
Q1069988,Eure,Écaquelon
Q1101671,Mayenne,Parigné-sur-Braye
Q1016772,Alpes-de-Haute-Provence,Saint-Martin-lès-Seyne
Q1016649,Aude,Cépie
Q1001473,Manche,Agon-Coutainville
Q1069995,Loire,Sorbiers
Q1079336,Corrèze,Vars-sur-Roseix
Q1069999,Eure,Le Tilleul-Lambert
Q1101762,Mayenne,Origné
Q1001463,Manche,Digosville
Q1079360,Corrèze,Perpezac-le-Blanc
Q1069949,Indre,Chazelet
Q1001485,Manche,Aumeville-Lestre
Q1101773,Mayenne,Saint-Martin-du-Limet
Q1001535,Manche,Crosville-sur-Douve
Q1016819,Alpes-de-Haute-Provence,Villemus
Q1070083,Landes,Saint-Justin
Q1001449,Manche,Doville
Q1101737,Mayenne,Larchamp
Q1101795,Mayenne,La Haie-Traversaine
Q1070001,Lot-et-Garonne,Tonneins
Q1101758,Mayenne,Madré
Q1101726,Mayenne,Le Ribay
Q1001436,Manche,Chanteloup
Q1070029,Lot-et-Garonne,Pont-du-Casse
Q1101753,Mayenne,Vieuvy
Q1016804,Alpes-de-Haute-Provence,Sausses
Q1001495,Manche,Les Cresnays
Q1070070,Dordogne,La Chapelle-Gonaguet
Q1101749,Mayenne,Gastines
Q1016836,Ain,Saint-Didier-d'Aussiat
Q1079274,Creuse,Malleret
Q1001560,Pas-de-Calais,Bailleul-aux-Cornailles
Q1001513,Manche,La Baleine
Q1079315,Corrèze,Saint-Pardoux-Corbier
Q1016825,Alpes-de-Haute-Provence,Saint-Julien-du-Verdon
Q1079248,Corrèze,Vignols
Q1016810,Aisne,La Selve
Q1016832,Alpes-de-Haute-Provence,Ubraye
Q1079390,Dordogne,Verteillac
Q1070021,Eure,La Forêt-du-Parc
Q1101784,Mayenne,Loupfougères
Q1079348,Eure,Heudicourt
Q1079292,Dordogne,Coulaures
Q1079367,Eure,Routot
Q1070105,Dordogne,La Chapelle-Montabourlet
Q1016821,Alpes-de-Haute-Provence,Thoard
Q1001576,Pas-de-Calais,Averdoingt
Q1016870,Alpes-de-Haute-Provence,Les Thuiles
Q1001523,Manche,Beaucoudray
Q1070085,Eure,La Poterie-Mathieu
Q1079422,Creuse,Lépinas
Q1079295,Dordogne,Escoire
Q1101807,Mayenne,Saint-Aubin-Fosse-Louvain
Q1016842,Alpes-de-Haute-Provence,Saint-Lions
Q1001692,Manche,Beauvoir
Q1079436,Dordogne,Lalinde
Q1079405,Creuse,Jalesches
Q1070184,Landes,Maillas
Q1016829,Alpes-de-Haute-Provence,Saint-Michel-l'Observatoire
Q1070017,Isère,Monestier-d'Ambel
Q1001732,Pas-de-Calais,Béhagnies
Q1079384,Corrèze,Rosiers-de-Juillac
Q1079430,Charente-Maritime,Bran
Q1001547,Manche,Hambye
Q1001582,Loire-Atlantique,Batz-sur-Mer
Q1101813,Mayenne,Méral
Q1016859,Allier,Molinet
Q1101778,Mayenne,Launay-Villiers
Q1016850,Alpes-de-Haute-Provence,Saint-Laurent-du-Verdon
Q1001591,Loire-Atlantique,La Bernerie-en-Retz
Q1079544,Corrèze,Louignac
Q1101800,Mayenne,Louverné
Q1101832,Loiret,Le Bignon-Mirabeau
Q1001614,Pas-de-Calais,Aix-en-Issart
Q1070146,Eure,Saint-Étienne-sous-Bailleul
Q1070079,Eure,La Haye-Malherbe
Q1101851,Nord,Hélesmes
Q1101853,Nord,Hérin
Q1070206,Eure,L'Hosmes
Q1070193,Eure,Le Val-David
Q1079414,Nord,Bouvines
Q1079439,Charente-Maritime,Boisredon
Q1001754,Manche,Donville-les-Bains
Q1016814,Aisne,Épagny
Q1079561,Dordogne,Faurilles
Q1079725,Haute-Garonne,Cazères
Q1070280,Landes,Sabres
Q1001747,Pas-de-Calais,Bourthes
Q1016887,Aisne,Coupru
Q1079551,Dordogne,Plaisance
Q1070247,Dordogne,La Feuillade
Q1101870,Hautes-Pyrénées,Aurensan
Q1101878,Hautes-Pyrénées,Les Angles
Q1070181,Eure,Voiscreville
Q1001970,Loire-Atlantique,Haute-Goulaine
Q1016867,Aisne,Étreux
Q1001945,Loire-Atlantique,Château-Thébaud
Q1101826,Mayenne,Laubrières
Q1001771,Manche,Airel
Q1025723,Pas-de-Calais,Montenescourt
Q1001980,Loire-Atlantique,Corsept
Q1016879,Alpes-de-Haute-Provence,Saint-Martin-de-Brômes
Q1070283,Gers,Cologne
Q1079449,Charente-Maritime,Marsilly
Q1016875,Alpes-de-Haute-Provence,Uvernet-Fours
Q1101865,Haute-Garonne,Saint-Ferréol-de-Comminges
Q1001908,Loire-Atlantique,Gétigné
Q1070368,Dordogne,La Chapelle-Saint-Jean
Q1070370,Ille-et-Vilaine,Saint-Sulpice-la-Forêt
Q1101829,Mayenne,Saint-Pierre-des-Nids
Q1079799,Hérault,Pérols
Q1025852,Pas-de-Calais,Leubringhen
Q1016914,Alpes-de-Haute-Provence,Sainte-Croix-du-Verdon
Q1101886,Hautes-Pyrénées,Argelès-Bagnères
Q1025736,Pas-de-Calais,Longvilliers
Q1016938,Alpes-de-Haute-Provence,Valernes
Q1101891,Pyrénées-Orientales,Bolquère
Q1079987,Dordogne,Fanlac
Q1079734,Eure-et-Loir,Droue-sur-Drouette
Q1002030,Aisne,Landouzy-la-Ville
Q1070235,Eure,Le Landin
Q1025877,Pas-de-Calais,Mentque-Nortbécourt
Q1070159,Landes,Coudures
Q1001956,Loire-Atlantique,Conquereuil
Q1016926,Aisne,Caumont
Q1070252,Landes,Cagnotte
Q1025820,Pas-de-Calais,Lebiez
Q1070289,Eure-et-Loir,La Bourdinière-Saint-Loup
Q1070308,Ille-et-Vilaine,Saint-Guinoux
Q1016932,Aisne,Eppes
Q1070273,Dordogne,La Chapelle-Aubareil
Q1002023,Aisne,Iron
Q1101903,Hautes-Pyrénées,Allier
Q1017165,Alpes-de-Haute-Provence,Saint-Martin-les-Eaux
Q1002005,Meurthe-et-Moselle,Bagneux
Q1017147,Ariège,Belloc
Q1025945,Pas-de-Calais,Quiestède
Q1070348,Landes,Momuy
Q1101929,Haute-Marne,Domblain
Q1101942,Haute-Marne,Clinchamp
Q1070407,Eure,Le Manoir
Q1016949,Alpes-de-Haute-Provence,Valavoire
Q1016894,Alpes-de-Haute-Provence,La Motte-du-Caire
Q1016902,Alpes-de-Haute-Provence,Volx
Q1070401,Eure,Vraiville
Q1002003,Lot,Albas
Q1001990,Loire-Atlantique,Abbaretz
Q1025815,Pas-de-Calais,Offekerque
Q1017253,Isère,Villefontaine
Q1025787,Pas-de-Calais,Palluel
Q1025765,Pas-de-Calais,Noyelles-lès-Vermelles
Q1101967,Haute-Marne,Coiffy-le-Bas
Q1101983,Haute-Marne,Dampierre
Q1025988,Pas-de-Calais,Lattre-Saint-Quentin
Q1025996,Pas-de-Calais,Labroye
Q1070393,Eure,Le Troncq
Q1001963,Loire-Atlantique,Corcoué-sur-Logne
Q1002072,Loire,Aboën
Q1002104,Lozère,Saint-Julien-des-Points
Q1101911,Hautes-Pyrénées,Artigues
Q1025992,Pas-de-Calais,Izel-lès-Équerchin
Q1026126,Pas-de-Calais,Huby-Saint-Leu
Q1016946,Alpes-de-Haute-Provence,Soleilhas
Q1070436,Ille-et-Vilaine,Saint-Gondran
Q1026036,Pas-de-Calais,Landrethun-lès-Ardres
Q1070424,Eure,Le Mesnil-Jourdain
Q1102078,Haute-Marne,Chaumont-la-Ville
Q1017246,Aude,Laprade
Q1102033,Haute-Marne,Euffigneix
Q1016951,Alpes-de-Haute-Provence,Le Vernet
Q1102086,Haute-Marne,Courcelles-sur-Blaise
Q1017168,Alpes-de-Haute-Provence,Saint-Pierre
Q1070460,Ille-et-Vilaine,Servon-sur-Vilaine
Q1070480,Eure,Les Hogues
Q1026067,Pas-de-Calais,Incourt
Q1017598,Alpes-de-Haute-Provence,Saint-Vincent-sur-Jabron
Q1070378,Eure,Saint-Étienne-du-Vauvray
Q1070386,Dordogne,La Bachellerie
Q1026098,Pas-de-Calais,Inchy-en-Artois
Q1002092,Alpes-de-Haute-Provence,Reillanne
Q1101976,Haute-Marne,Culmont
Q1102094,Haute-Marne,Dommartin-le-Saint-Père
Q1002059,Alpes-Maritimes,L'Escarène
Q1070412,Ille-et-Vilaine,Saint-Malon-sur-Mel
Q1070456,Eure-et-Loir,La Croix-du-Perche
Q1002038,Aisne,Filain
Q1102131,Nord,Wattignies
Q1026202,Pas-de-Calais,Humbert
Q1102098,Haute-Marne,Germaines
Q1102070,Haute-Marne,Charmes-en-l'Angle
Q1002083,Vaucluse,Cairanne
Q1002109,Aisne,Jeancourt
Q1070496,Aude,Massac
Q1002130,Alpes-de-Haute-Provence,Corbières-en-Provence
Q1002172,Vaucluse,Caseneuve
Q1070395,Ille-et-Vilaine,Saint-Séglin
Q1002067,Alpes-de-Haute-Provence,Mézel
Q1017371,Alpes-de-Haute-Provence,Saint-Jeannet
Q1026146,Pas-de-Calais,Labourse
Q1070470,Eure,La Heunière
Q1070439,Eure,Le Thuit
Q1002086,Lozère,Hures-la-Parade
Q1102112,Haute-Marne,Champigny-lès-Langres
Q1070449,Deux-Sèvres,Le Bourdet
Q1025904,Pas-de-Calais,Ledinghem
Q1017257,Eure,Bourg-Achard
Q1017260,Isère,La Tronche
Q1002629,Manche,Saint-Pair-sur-Mer
Q1017633,Ardèche,Empurany
Q1095189,Puy-de-Dôme,Saint-Diéry
Q1102156,Meurthe-et-Moselle,Housséville
Q1102105,Haute-Marne,Buxières-lès-Clefmont
Q1102025,Haute-Marne,Charmes
Q1026183,Pas-de-Calais,Humbercamps
Q1017638,Calvados,Pennedepie
Q1026213,Pas-de-Calais,Lagnicourt-Marcel
Q1070537,Ille-et-Vilaine,Saint-M'Hervé
Q1002640,Manche,Montmartin-sur-Mer
Q1017674,Ardèche,Genestelle
Q1017680,Ardèche,Jaunac
Q1070551,Ille-et-Vilaine,Treffendel
Q1102153,Haute-Marne,Foulain
Q1070565,Ille-et-Vilaine,Visseiche
Q1002098,Ain,Saint-Bernard
Q1102160,Meurthe-et-Moselle,Frolois
Q1017647,Ardèche,Issamoulenc
Q1102167,Meurthe-et-Moselle,Favières
Q1070501,Ille-et-Vilaine,Sixt-sur-Aff
Q1002117,Lozère,Saint-Germain-de-Calberte
Q1026273,Pas-de-Calais,Nordausques
Q1102150,Nord,Sainghin-en-Weppes
Q1002122,Ain,Sainte-Croix
Q1017601,Alpes-de-Haute-Provence,Valbelle
Q1026369,Pas-de-Calais,Mingoval
Q1017664,Ardèche,La Rochette
Q1026251,Pas-de-Calais,Recques-sur-Hem
Q1095176,Orne,Ménil-Erreux
Q1017667,Ardèche,Lachapelle-sous-Aubenas
Q1070579,Indre-et-Loire,Esvres
Q1070509,Landes,Orist
Q1070526,Ille-et-Vilaine,Saint-Rémy-du-Plain
Q1095228,Orne,Saint-Aubin-d'Appenai
Q1026322,Pas-de-Calais,Orville
Q1017687,Ardèche,Laviolle
Q1002667,Meurthe-et-Moselle,Flirey
Q1026297,Pas-de-Calais,Lebucquière
Q1002652,Meurthe-et-Moselle,Euvezin
Q1002688,Isère,Saint-Geoire-en-Valdaine
Q1026233,Pas-de-Calais,Maninghem
Q1002187,Ain,Ozan
Q1070544,Ille-et-Vilaine,Saint-Sulpice-des-Landes
Q1070649,Ille-et-Vilaine,Saint-Ouen-des-Alleux
Q1026428,Meurthe-et-Moselle,Domèvre-en-Haye
Q1095275,Oise,Courcelles-lès-Gisors
Q1026341,Pas-de-Calais,Morval
Q1095197,Orne,Le Châtellier
Q1070657,Landes,Montgaillard
Q1026400,Pas-de-Calais,Rebreuviette
Q1026419,Pas-de-Calais,Marquay
Q1017628,Ardèche,Issanlas
Q1095237,Oise,Crisolles
Q1095220,Orne,Le Champ-de-la-Pierre
Q1095295,Orne,Brieux
Q1095294,Orne,La Bellière
Q1026432,Meurthe-et-Moselle,Buissoncourt
Q1095245,Oise,Hadancourt-le-Haut-Clocher
Q1070570,Ille-et-Vilaine,Thorigné-Fouillard
Q1095269,Eure-et-Loir,La Saucelle
Q1017729,Ardèche,Lentillères
Q1026446,Meurthe-et-Moselle,Champey-sur-Moselle
Q1002760,Isère,Saint-Jean-de-Bournay
Q1104660,Maine-et-Loire,Brain-sur-Allonnes
Q1002693,Isère,Creys-Mépieu
Q1095311,Oise,Foulangues
Q1002655,Lot-et-Garonne,Beauville
Q1017759,Hautes-Alpes,Châteauneuf-d'Oze
Q1104672,Vendée,Chavagnes-les-Redoux
Q1070614,Lot-et-Garonne,Laroque-Timbaut
Q1070566,Eure,Villettes
Q1070588,Loir-et-Cher,Baillou
Q1002682,Isère,Eydoche
Q1002896,Isère,Goncelin
Q1070597,Loir-et-Cher,Candé-sur-Beuvron
Q1026456,Meurthe-et-Moselle,Épiez-sur-Chiers
Q1017764,Hautes-Alpes,Aspres-lès-Corps
Q1104669,Aube,Fralignes
Q994698,Creuse,Saint-Pierre-Chérignat
Q1026452,Meurthe-et-Moselle,Chaouilley
Q1026437,Meurthe-et-Moselle,Coyviller
Q1026441,Meurthe-et-Moselle,Cons-la-Grandville
Q1070797,Ille-et-Vilaine,Val-d'Izé
Q1095340,Orne,Courgeon
Q1017753,Hautes-Alpes,Ancelle
Q1017794,Hautes-Alpes,Barret-sur-Méouge
Q1002751,Isère,La Verpillière
Q1017768,Hautes-Alpes,Le Bersac
Q1070752,Landes,Luxey
Q1095391,Vosges,Bois-de-Champ
Q1026467,Meurthe-et-Moselle,Choloy-Ménillot
Q1017699,Ardèche,Valvignères
Q1095353,Orne,Belfonds
Q1095357,Orne,Cerisy-Belle-Étoile
Q1095302,Oise,Delincourt
Q1026565,Pas-de-Calais,Lorgies
Q1017775,Hautes-Alpes,Le Glaizil
Q1017786,Hautes-Alpes,Esparron
Q1071166,Seine-Maritime,Caudebec-lès-Elbeuf
Q1095406,Oise,Cambronne-lès-Clermont
Q1070878,Ille-et-Vilaine,Saint-Benoît-des-Ondes
Q1070936,Ille-et-Vilaine,Romazy
Q994878,Pas-de-Calais,Buneville
Q1095370,Deux-Sèvres,La Foye-Monjault
Q1026462,Meurthe-et-Moselle,Crusnes
Q1026495,Haute-Vienne,Couzeix
Q994711,Aisne,Vermand
Q1070704,Landes,Lauret
Q994705,Drôme,Chalancon
Q1026473,Meurthe-et-Moselle,Champenoux
Q1104685,Lot,Berganty
Q1104666,Aube,Fravaux
Q1070808,Ille-et-Vilaine,Saint-Senoux
Q994971,Pas-de-Calais,Bourlon
Q1104697,Nord,Rieux-en-Cambrésis
Q1104678,Lot,Cambayrac
Q1070915,Ille-et-Vilaine,Vignoc
Q1070923,Ille-et-Vilaine,Mouazé
Q994933,Pas-de-Calais,Coullemont
Q1095410,Indre,Le Tranger
Q1104693,Nord,Vieux-Reng
Q1071043,Landes,Dumes
Q1071120,Loire-Atlantique,Saint-Colomban
Q1026703,Pas-de-Calais,Œuf-en-Ternois
Q1071159,Seine-Maritime,Blangy-sur-Bresle
Q1104702,Lot,Gigouzac
Q1095436,Eure-et-Loir,Les Pinthières
Q1026505,Pas-de-Calais,Racquinghem
Q1095366,Deux-Sèvres,Fontenille-Saint-Martin-d'Entraigues
Q1104705,Aube,Maison-des-Champs
Q995044,Pas-de-Calais,Campagne-lès-Boulonnais
Q1071281,Manche,La Bloutière
Q1026620,Pas-de-Calais,Ivergny
Q1104696,Lot,Carnac-Rouffiac
Q1026843,Pas-de-Calais,Neulette
Q994855,Ardennes,Haraucourt
Q1071284,Eure,Villers-en-Vexin
Q1026764,Pas-de-Calais,Maresquel-Ecquemicourt
Q995372,Aisne,Villeneuve-sur-Fère
Q995148,Pas-de-Calais,Estrée
Q1071179,Seine-Maritime,Brachy
Q1095416,Orne,Le Chalange
Q1026671,Pas-de-Calais,Noyelles-sous-Bellonne
Q1026751,Pas-de-Calais,Marenla
Q1071153,Seine-Maritime,Bacqueville-en-Caux
Q1071219,Eure,Villez-sur-le-Neubourg
Q1026879,Pas-de-Calais,Lestrem
Q1095415,Oise,Glaignes
Q1071247,Manche,Le Mesnil-au-Val
Q1095443,Orne,Buré
Q1104710,Lot-et-Garonne,Douzains
Q1095423,Orne,Le Pin-au-Haras
Q1095398,Orne,La Gonfrière
Q1104717,Lot,Castelfranc
Q1095429,Charente-Maritime,La Jarrie-Audouin
Q1026805,Pas-de-Calais,Ligny-Saint-Flochel
Q1027094,Pas-de-Calais,Polincove
Q1104732,Nord,Ruesnes
Q1027039,Pas-de-Calais,Moringhem
Q1071225,Seine-Maritime,Bellencombre
Q1027158,Pas-de-Calais,Ransart
Q995216,Pas-de-Calais,Courcelles-le-Comte
Q1071277,Eure,Villers-sur-le-Roule
Q1026866,Ardennes,Aure
Q1095450,Charente-Maritime,La Genétouze
Q995400,Pas-de-Calais,Bucquoy
Q1071302,Manche,La Chaise-Baudouin
Q1027144,Pas-de-Calais,Liettres
Q1071256,Manche,Héauville
Q996066,Pas-de-Calais,Colline-Beaumont
Q1095455,Orne,La Chapelle-Viel
Q1095471,Deux-Sèvres,La Boissière-en-Gâtine
Q996113,Calvados,Ifs
Q1095444,Deux-Sèvres,La Chapelle-Saint-Laurent
Q1071358,Eure,Toutainville
Q1104784,Aube,Villette-sur-Aube
Q1026948,Pas-de-Calais,Nesles
Q1104730,Aube,Lassicourt
Q1095482,Eure-et-Loir,Saint-Maurice-Saint-Germain
Q1104752,Aube,Villiers-sous-Praslin
Q1071377,Manche,Lingeard
Q1104832,Aube,Proverville
Q1104716,Aube,Polisot
Q996075,Pas-de-Calais,Buire-au-Bois
Q996100,Pas-de-Calais,Boubers-sur-Canche
Q1027270,Pas-de-Calais,Noreuil
Q1104763,Aube,Plaines-Saint-Lange
Q1095496,Orne,Ciral
Q995293,Pas-de-Calais,Clerques
Q1027166,Pas-de-Calais,Monchy-le-Preux
Q996141,Aube,Amance
Q1167577,Seine-Maritime,Mentheville
Q1027169,Pas-de-Calais,Rebergues
Q1104849,Aube,Radonvilliers
Q996146,Doubs,Saint-Georges-Armont
Q1071290,Eure,Villiers-en-Désœuvre
Q1104844,Aube,Magny-Fouchard
Q1095474,Orne,Bazoches-sur-Hoëne
Q1027211,Pas-de-Calais,Lespinoy
Q1071316,Manche,Montabot
Q1071296,Eure,Verneusses
Q1104858,Aube,Souligny
Q1095490,Charente-Maritime,Les Églises-d'Argenteuil
Q1167586,Landes,Meilhan
Q1104745,Aube,Pargues
Q1095541,Oise,Courcelles-Epayelles
Q1095502,Eure-et-Loir,Le Thieulin
Q1027297,Pas-de-Calais,Nort-Leulinghem
Q1027785,Somme,Bourdon
Q1095437,Orne,Ginai
Q1027344,Pas-de-Calais,Mencas
Q1027856,Somme,Bertrancourt
Q1167618,Seine-Maritime,Ouainville
Q1167673,Seine-Maritime,Pleine-Sève
Q1027464,Pas-de-Calais,Inxent
Q1167608,Seine-Maritime,Pierrefiques
Q1095550,Oise,Fouquerolles
Q1167709,Seine-Maritime,Saint-Denis-le-Thiboult
Q1104874,Aube,Lavau
Q1104864,Aube,Villemoiron-en-Othe
Q1104909,Aube,Vernonvilliers
Q1095592,Meuse,Halles-sous-les-Côtes
Q1167699,Seine-Maritime,Notre-Dame-du-Bec
Q1095521,Oise,Campremy
Q1095588,Oise,Gilocourt
Q1027367,Pas-de-Calais,Penin
Q1167752,Seine-Maritime,Montville
Q1095512,Orne,Cuissai
Q1104772,Nord,La Flamengrie
Q1167723,Seine-Maritime,Rainfreville
Q1095570,Oise,Campeaux
Q1104882,Nord,Obies
Q1071335,Eure,Venon
Q1095577,Oise,Catillon-Fumechon
Q1167678,Seine-Maritime,Routes
